"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"str","Group, eTIV","gaussian","11-100%",216,2,214,0.480217115960045,0.44266173903893,"R^2",4.38730182077239,"F",8.10537059966369e-07,TRUE,0.001
