"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"rand_norm_wei_GE","Group, age_at_5y_mri","gaussian","11-100%",216,1,215,0.305450963949715,0.027097934322959,"R^2",15.8241157869806,"F",1.36617914454744e-50,TRUE,0.001
