"Metric","Exposure","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold","GBA_Sqrt_Applied"
"rand_norm_wei_GE","bw_z","bw_z, eTIV, sex, sriskscore, age_at_5y_mri, Rel_Motion","gaussian","11-100%",171,1,170,0.410313645603326,0.182684620339684,"R^2",12.2461998072667,"F",8.18756808236681e-67,TRUE,0.001,FALSE
