"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"str","Group, age_at_5y_mri","gaussian","11-100%",216,2,214,0.0895938648595737,0.0238151587760823,"R^2",1.87159687698182,"F",0.110897349267833,FALSE,0.001
