"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"rand_norm_wei_GE","Group, sex","gaussian","11-100%",216,1,215,0.304464146760241,0.0257156323798961,"R^2",19.5130724464576,"F",1.50247761741023e-43,TRUE,0.001
