"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"str","Group, Rel_Motion","gaussian","11-100%",216,2,214,0.233466593900863,0.178082986874538,"R^2",2.15545496963186,"F",0.0267598778764907,FALSE,0.001
