"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"ACC","Group, age_at_5y_mri, eTIV, sex, Rel_Motion","gaussian","11-100%",216,2,214,0.970751740721145,0.476155044167493,"R^2",576.530310239643,"F",0,TRUE,0.001
