"Metric","Predictors","Family","Density_Range","N_Original","N_Excluded_Outliers","N_Subjects_Final","Variance_Explained","Functional_VE","VE_Label","Overall_Test_Statistic","Overall_Test_Type","Overall_p","Overall_Significant","P_Threshold"
"GE","Group, sex","gaussian","11-100%",216,2,214,0.127964681549025,0.127964776409702,"R^2",0.0282854355660841,"F",0.155032733212085,FALSE,0.001
